PageName,StudyGroup,EntryDate,UserName,Comment,bigrams,most_probable_topic,topic_terms,topic_probability
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205321 MI Lake Orion Cohort 5,2019-05-15 13:13:15pm EDT,MePerkins,"Focusing on productive talk in general-<br /><br />Focusing on evidence of scientific practices-<br /><br />Focusing in on one student&#039;s turn-<br /><br />How did the three different steps help you see more\, in different ways?<br /><br />The first time I viewed the video\, I was focusing on the group and the talk as a whole. I watched and listened for the components of productive talk. I observed it happening whole group\, but not necessarily with all students actively participating. <br /><br />Students used many scientific practices. They questioned one another\, they constructed explanations\, and even argued evidence. <br /><br />Focusing in on Matthias&#039;response\, helped to see how even when a student understands\, they might not be clear in their response. <br /><br /><br /><br />Which step was the most illuminating for you? &nbsp;Why?<br /><br />The third step. I did not understand Matthias&#039;response initially. It was confusing and convaluted. After reading through the dialogue\, I understood that he was actually TRYING to articulate the correct answer\, but was struggling to find the words. <br /><br /><br /><br />","['focusing_productive', 'talk_general', 'focusing_evidence', 'scientific_practices', 'focusing_one', 'student_turn', 'three_different', 'steps_help', 'see', 'different_ways', 'first_time', 'viewed', 'video', 'focusing', 'group', 'talk', 'whole', 'watched', 'listened', 'components', 'productive_talk', 'observed', 'happening', 'whole_group', 'necessarily', 'students_actively', 'participating', 'students', 'used', 'many', 'scientific_practices', 'questioned', 'one_another', 'constructed', 'explanations', 'even', 'argued', 'evidence', 'focusing', 'matthias', 'response', 'helped_see', 'even', 'student', 'understands', 'might', 'clear', 'response', 'step_illuminating', 'nbsp', 'third_step', 'understand', 'matthias', 'response', 'initially', 'confusing', 'convaluted', 'reading', 'dialogue', 'understood', 'actually', 'trying', 'articulate', 'correct', 'answer', 'struggling', 'find', 'words']",1,"['students', 'productive_talk', 'student', 'think', 'scientific_practices', 'mathias', 'understand', 'really', 'looking', 'see']",0.9878036975860596
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205321 MI Lake Orion Cohort 5,2019-05-15 13:08:05pm EDT,JeThorpe,Assess,['assess'],4,"['students', 'student', 'teacher', 'see', 'productive_talk', 'think', 'actually', 'discussion', 'looking', 'three_different']",0.5813685059547424
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205324 MI Macomb Cohort 33,2019-06-26 09:21:37am EDT,KeTucker,If it (the water level) really depended on the weight there&#039;s more weight in the copper cube so it would have more volume (water displacement) than the aluminum cube.  The weight was different but the water level was the same so it (the water level rose the same) because of the volume of the cubes.,"['water_level', 'really_depended', 'weight', 'weight_copper', 'cube_would', 'volume_water', 'displacement', 'aluminum_cube', 'weight', 'different', 'water_level', 'water_level', 'rose', 'volume_cubes']",0,"['students', 'student', 'time', 'see', 'focusing_one', 'teacher', 'different', 'understanding', 'student_turn', 'talk']",0.944198489189148
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205324 MI Macomb Cohort 33,2019-06-26 09:21:58am EDT,PaMessenger,&quot;we found that the water levels were the same even though the aluminum and copper cubes of the same size have different weights.  If the water levels were due to the weight then they would be different.,"['found', 'water_levels', 'even_though', 'aluminum', 'copper', 'cubes', 'size', 'different', 'weights', 'water_levels', 'due', 'weight', 'would', 'different']",0,"['students', 'student', 'time', 'see', 'focusing_one', 'teacher', 'different', 'understanding', 'student_turn', 'talk']",0.9441850185394287
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205334 MI Farmington Cohort 10,2019-10-16 11:33:09am EDT,JeDibella,I think it is good to look at the discussion from all different views.  Your goal is to make sure the teacher and the students are doing their best to get the most out of a discussion.  ,"['think', 'good', 'look', 'discussion', 'different', 'views', 'goal', 'make_sure', 'teacher', 'students', 'best', 'get', 'discussion']",2,"['students', 'see', 'teacher', 'understanding', 'student', 'discussion', 'able', 'really', 'productive_talk', 'talk']",0.9400812387466431
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205336 MI Macomb Cohort 35,2019-10-30 09:22:51am EDT,ErSkorupski,"My group found that it was because of the volume.  The water levels were the same but the weight was different.  There was more weight in the copper cube than the aluminum cube.  If it depended on the weight\, then the copper was more.  It would have been more.... if it depended on the weight.  ","['group_found', 'volume_water', 'levels', 'weight', 'different', 'weight_copper', 'cube_aluminum', 'cube', 'depended_weight', 'copper', 'would', 'depended_weight']",0,"['students', 'student', 'time', 'see', 'focusing_one', 'teacher', 'different', 'understanding', 'student_turn', 'talk']",0.9356110692024231
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205338 MI Wayne RESA Cohort 34,2019-10-21 08:33:28am EDT,MaKlawender,"Closely listening to our students is important. By using clarifying questions\, the teacher was able to clarify Mathais&#039; thinking. ","['closely', 'listening', 'students', 'important', 'using', 'clarifying', 'questions', 'teacher', 'able', 'clarify', 'mathais', 'thinking']",2,"['students', 'see', 'teacher', 'understanding', 'student', 'discussion', 'able', 'really', 'productive_talk', 'talk']",0.9354572296142578
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205338 MI Wayne RESA Cohort 34,2019-10-21 08:33:57am EDT,AmMartin,I believe that Mathais was not struggling with the concept.  He was trying really hard to get his words right.  ,"['believe_mathais', 'struggling', 'concept', 'trying', 'really', 'hard', 'get', 'words', 'right']",4,"['students', 'student', 'teacher', 'see', 'productive_talk', 'think', 'actually', 'discussion', 'looking', 'three_different']",0.9158107042312622
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205338 MI Wayne RESA Cohort 34,2019-10-21 08:34:39am EDT,MeCallan,The step most illuminated to me is &quot;focusing on productive talk in general&quot;. I really like the talk moves and how the teacher stears the students into talking to each other in a science circle. The teacher is merely a faciliator and the students are doing all the talking and teaching. ,"['step', 'illuminated', 'focusing_productive', 'talk_general', 'really', 'like', 'talk_moves', 'teacher', 'stears', 'students', 'talking', 'science', 'circle', 'teacher', 'merely', 'faciliator', 'students', 'talking', 'teaching']",2,"['students', 'see', 'teacher', 'understanding', 'student', 'discussion', 'able', 'really', 'productive_talk', 'talk']",0.9580460786819458
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205338 MI Wayne RESA Cohort 34,2019-10-21 08:34:45am EDT,AuFarrow,"The students were serious about the discussion.  They were engaged and invested\, active participants contributing and responsible for their learning.","['students', 'serious', 'discussion', 'engaged', 'invested', 'active', 'participants', 'contributing', 'responsible', 'learning']",4,"['students', 'student', 'teacher', 'see', 'productive_talk', 'think', 'actually', 'discussion', 'looking', 'three_different']",0.9238794445991516
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205338 MI Wayne RESA Cohort 34,2019-10-21 08:35:10am EDT,MuNasser,The step that was most illuminating for me was focusing on evidence of scientific practices. That step is one that I often forget to think about or to work on intentionally. So to be able to hone in on the practices used helped me better connect the discussion practices and how I could connect it for my class. ,"['step_illuminating', 'focusing_evidence', 'scientific_practices', 'step', 'one', 'often', 'forget', 'think', 'work', 'intentionally', 'able', 'hone', 'practices_used', 'helped', 'better', 'connect', 'discussion', 'practices', 'could', 'connect', 'class']",2,"['students', 'see', 'teacher', 'understanding', 'student', 'discussion', 'able', 'really', 'productive_talk', 'talk']",0.9618499279022217
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205338 MI Wayne RESA Cohort 34,2019-10-21 08:35:50am EDT,AlStarr,"I appreciate the teacher&#039;s ability to engage students with each other&#039;s turns. She said &#039;who can prove they listened&#039; to M? I thought that was brilliant. Students were respectful with one another and saw it as their role to participate in many ways. Adding\, disagreeing\, agreeing.. the whole conversation was proof that the teacher had put in a ton of work to make her students not only feel involved and in the driver&#039;s seat. ","['appreciate', 'teacher', 'ability', 'engage', 'students', 'turns', 'said', 'prove', 'listened', 'thought', 'brilliant', 'students', 'respectful', 'one_another', 'saw', 'role', 'participate', 'many', 'ways', 'adding', 'disagreeing', 'agreeing..', 'whole', 'conversation', 'proof', 'teacher', 'put', 'ton', 'work', 'make', 'students', 'feel', 'involved', 'driver', 'seat']",4,"['students', 'student', 'teacher', 'see', 'productive_talk', 'think', 'actually', 'discussion', 'looking', 'three_different']",0.9766572713851929
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205338 MI Wayne RESA Cohort 34,2019-10-21 08:37:21am EDT,MiSauterPortelli,"Mathais had an opportunity to turn and talk to his group members to compose his statements. This was something he and the class had practice with. While he seemed to struggle with communicating his ideas\, he did in fact have the right idea about the phenomenon. ","['mathais', 'opportunity', 'turn', 'talk', 'group_members', 'compose', 'statements', 'something', 'class', 'practice', 'seemed', 'struggle', 'communicating', 'ideas', 'fact', 'right_idea', 'phenomenon']",0,"['students', 'student', 'time', 'see', 'focusing_one', 'teacher', 'different', 'understanding', 'student_turn', 'talk']",0.9533819556236267
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205338 MI Wayne RESA Cohort 34,2019-10-21 08:37:28am EDT,RoPluta,"1) Focusing on the single students dialogue really helped me understand how students can excel at one area of the scientific practices but need more help in others\, Without doing that deep dive\, I wouldn&#039;t have considered the value of Matias&#039; response\, and it made me think about the ways that I can use to slow down and really think about what the students are trying to communicate. ","['1', 'focusing', 'single', 'students', 'dialogue', 'really', 'helped', 'understand', 'students', 'excel', 'one', 'area', 'scientific_practices', 'need', 'help', 'others', 'without', 'deep', 'dive', 'considered', 'value', 'matias', 'response', 'made', 'think', 'ways', 'use', 'slow', 'really', 'think', 'students', 'trying', 'communicate']",1,"['students', 'productive_talk', 'student', 'think', 'scientific_practices', 'mathias', 'understand', 'really', 'looking', 'see']",0.960995078086853
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205338 MI Wayne RESA Cohort 34,2019-10-21 08:37:38am EDT,AsSous,"I liked the way Aisha asked Flevor &quot;What if the object had like buoyancy\, like it&#039;s\, able to float?&quot;  while facing Flevor and not the teacher. She also related the current lesson to a prior lesson they learned.","['liked', 'way', 'aisha', 'asked', 'flevor', 'object', 'like', 'buoyancy', 'like', 'able', 'float', 'facing', 'flevor', 'teacher', 'also', 'related', 'current', 'lesson', 'prior', 'lesson', 'learned']",4,"['students', 'student', 'teacher', 'see', 'productive_talk', 'think', 'actually', 'discussion', 'looking', 'three_different']",0.961925745010376
